
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
"Frame": 3786      ,"X": 76.67%,"Y": 99.78%,"Timestamp": 5807.42
"Frame": 3787      ,"X": 86.06%,"Y": 76.38%,"Timestamp": 5827.67
"Frame": 3788      ,"X": 90.71%,"Y": 67.53%,"Timestamp": 5847.92
"Frame": 3788      ,"X": 90.71%,"Y": 67.53%,"Timestamp": 5847.92
"Frame": 3789      ,"X": 93.05%,"Y": 63.19%,"Timestamp": 5868.17
"Frame": 3790      ,"X": 96.39%,"Y": 55.71%,"Timestamp": 5888.82
"Frame": 3791      ,"X": 98.12%,"Y": 52.26%,"Timestamp": 5908.58
"Frame": 3792      ,"X": 99.18%,"Y": 50.34%,"Timestamp": 5928.88
"Frame": 3793      ,"X": 99.50%,"Y": 50.38%,"Timestamp": 5949.16
"Frame": 3793      ,"X": 99.50%,"Y": 50.38%,"Timestamp": 5949.16
"Frame": 3794      ,"X": 99.71%,"Y": 50.45%,"Timestamp": 5969.42
"Frame": 3795      ,"X": 99.91%,"Y": 50.56%,"Timestamp": 5989.68
"Frame": 3796      ,"X":100.04%,"Y": 50.77%,"Timestamp": 6009.91
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
"Frame": 3798      ,"X":100.05%,"Y": 50.89%,"Timestamp": 6050.43
"Frame": 3799      ,"X":100.03%,"Y": 51.18%,"Timestamp": 6073.90
"Frame": 3800      ,"X": 94.37%,"Y": 53.28%,"Timestamp": 6090.88
"Frame": 3801      ,"X": 35.24%,"Y": 58.85%,"Timestamp": 6111.17
"Frame": 3802      ,"X": 31.95%,"Y": 59.21%,"Timestamp": 6131.42
"Frame": 3803      ,"X": 29.75%,"Y": 59.46%,"Timestamp": 6151.63
"Frame": 3804      ,"X": 27.33%,"Y": 60.16%,"Timestamp": 6171.91
"Frame": 3805      ,"X": 25.69%,"Y": 60.45%,"Timestamp": 6192.17
"Frame": 3806      ,"X": 24.75%,"Y": 60.58%,"Timestamp": 6212.42
"Frame": 3807      ,"X": 24.07%,"Y": 60.71%,"Timestamp": 6232.67
"Frame": 3808      ,"X": 23.31%,"Y": 60.33%,"Timestamp": 6252.92
"Frame": 3808      ,"X": 23.31%,"Y": 60.33%,"Timestamp": 6252.92
"Frame": 3809      ,"X": 23.02%,"Y": 60.36%,"Timestamp": 6273.17
"Frame": 3810      ,"X": 22.76%,"Y": 60.38%,"Timestamp": 6295.43
"Frame": 3811      ,"X": 22.54%,"Y": 60.52%,"Timestamp": 6313.67
"Frame": 3811      ,"X": 22.54%,"Y": 60.52%,"Timestamp": 6313.67
"Frame": 3812      ,"X": 22.18%,"Y": 60.42%,"Timestamp": 6333.92
"Frame": 3813      ,"X": 22.15%,"Y": 60.49%,"Timestamp": 6354.08
"Frame": 3814      ,"X": 22.12%,"Y": 60.57%,"Timestamp": 6374.38
"Frame": 3815      ,"X": 22.08%,"Y": 60.64%,"Timestamp": 6394.66
"Frame": 3816      ,"X": 21.89%,"Y": 60.66%,"Timestamp": 6414.91
"Frame": 3817      ,"X": 21.77%,"Y": 61.20%,"Timestamp": 6435.17
"Frame": 3818      ,"X": 21.83%,"Y": 61.24%,"Timestamp": 6455.42
"Frame": 3819      ,"X": 21.89%,"Y": 61.34%,"Timestamp": 6475.67
"Frame": 3820      ,"X": 22.01%,"Y": 61.59%,"Timestamp": 6495.92
"Frame": 3821      ,"X": 22.41%,"Y": 62.11%,"Timestamp": 6516.16
"Frame": 3822      ,"X": 22.88%,"Y": 62.66%,"Timestamp": 6536.43
"Frame": 3822      ,"X": 22.88%,"Y": 62.66%,"Timestamp": 6536.43
"Frame": 3823      ,"X": 24.52%,"Y": 65.79%,"Timestamp": 6556.67
"Frame": 3824      ,"X": 25.95%,"Y": 66.73%,"Timestamp": 6577.28
"Frame": 3825      ,"X": 27.98%,"Y": 68.93%,"Timestamp": 6597.13
"Frame": 3826      ,"X": 28.58%,"Y": 70.21%,"Timestamp": 6617.41
"Frame": 3827      ,"X": 29.00%,"Y": 70.70%,"Timestamp": 6637.67
"Frame": 3828      ,"X": 29.55%,"Y": 71.56%,"Timestamp": 6657.92
"Frame": 3829      ,"X": 30.63%,"Y": 72.91%,"Timestamp": 6678.17
"Frame": 3829      ,"X": 30.63%,"Y": 72.91%,"Timestamp": 6678.17
"Frame": 3830      ,"X": 31.20%,"Y": 73.47%,"Timestamp": 6698.42
"Frame": 3831      ,"X": 35.22%,"Y": 75.34%,"Timestamp": 6721.04
"Frame": 3832      ,"X": 46.87%,"Y": 81.26%,"Timestamp": 6738.88
"Frame": 3833      ,"X": 53.00%,"Y": 84.26%,"Timestamp": 6759.17
"Frame": 3834      ,"X": 58.23%,"Y": 86.96%,"Timestamp": 6779.72
"Frame": 3835      ,"X": 63.85%,"Y": 90.24%,"Timestamp": 6804.19
"Frame": 3836      ,"X": 93.42%,"Y": 96.88%,"Timestamp": 6823.16
"Frame": 3837      ,"X":111.67%,"Y":101.49%,"Timestamp": 6846.63
"Frame": 3838      ,"X":119.35%,"Y":103.66%,"Timestamp": 6868.01
"Frame": 3839      ,"X":123.98%,"Y":104.57%,"Timestamp": 6888.99
"Frame": 3840      ,"X":127.31%,"Y":105.11%,"Timestamp": 6908.02
"Frame": 3841      ,"X":129.53%,"Y":105.50%,"Timestamp": 6927.57
"Frame": 3842      ,"X":131.14%,"Y":105.71%,"Timestamp": 6941.38
"Frame": 3843      ,"X":131.55%,"Y":105.77%,"Timestamp": 6961.67
"Frame": 3844      ,"X":131.84%,"Y":104.32%,"Timestamp": 6981.92
"Frame": 3844      ,"X":131.84%,"Y":104.32%,"Timestamp": 6981.92
"Frame": 3845      ,"X":125.17%,"Y": 98.93%,"Timestamp": 7002.16
"Frame": 3846      ,"X":114.08%,"Y": 95.80%,"Timestamp": 7022.42
"Frame": 3847      ,"X":109.48%,"Y": 94.25%,"Timestamp": 7042.66
"Frame": 3848      ,"X":104.11%,"Y": 88.51%,"Timestamp": 7062.91
"Frame": 3849      ,"X":100.60%,"Y": 84.98%,"Timestamp": 7083.16
"Frame": 3850      ,"X": 98.64%,"Y": 83.00%,"Timestamp": 7103.41
"Frame": 3851      ,"X": 97.13%,"Y": 81.17%,"Timestamp": 7123.67
"Frame": 3852      ,"X": 96.34%,"Y": 79.86%,"Timestamp": 7143.92
"Frame": 3853      ,"X": 95.67%,"Y": 79.05%,"Timestamp": 7164.17
"Frame": 3854      ,"X": 94.83%,"Y": 78.36%,"Timestamp": 7184.42
"Frame": 3855      ,"X": 94.33%,"Y": 77.83%,"Timestamp": 7204.67
"Frame": 3856      ,"X": 93.74%,"Y": 77.29%,"Timestamp": 7224.84
"Frame": 3857      ,"X": 93.49%,"Y": 76.91%,"Timestamp": 7245.13
"Frame": 3858      ,"X": 93.07%,"Y": 76.70%,"Timestamp": 7265.41
"Frame": 3859      ,"X": 92.64%,"Y": 76.54%,"Timestamp": 7285.66
"Frame": 3860      ,"X": 92.23%,"Y": 76.45%,"Timestamp": 7305.94
"Frame": 3861      ,"X": 91.70%,"Y": 76.26%,"Timestamp": 7326.16
"Frame": 3862      ,"X": 90.86%,"Y": 76.05%,"Timestamp": 7346.42
"Frame": 3863      ,"X": 89.45%,"Y": 75.48%,"Timestamp": 7366.67
"Frame": 3864      ,"X": 88.37%,"Y": 75.21%,"Timestamp": 7386.91
"Frame": 3865      ,"X": 87.27%,"Y": 75.04%,"Timestamp": 7407.17
"Frame": 3866      ,"X": 86.82%,"Y": 75.35%,"Timestamp": 7427.42
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
"Frame": 3869      ,"X": 86.44%,"Y": 75.65%,"Timestamp": 7488.15
"Frame": 3870      ,"X": 86.33%,"Y": 75.74%,"Timestamp": 7508.41
"Frame": 3870      ,"X": 86.33%,"Y": 75.74%,"Timestamp": 7508.41
"Frame": 3871      ,"X": 86.44%,"Y": 75.76%,"Timestamp": 7528.67
"Frame": 3872      ,"X": 95.84%,"Y": 75.74%,"Timestamp": 7551.29
"Frame": 3873      ,"X":104.43%,"Y": 70.18%,"Timestamp": 7569.96
"Frame": 3874      ,"X":109.10%,"Y": 60.53%,"Timestamp": 7592.06
"Frame": 3875      ,"X":111.50%,"Y": 55.16%,"Timestamp": 7610.12
"Frame": 3876      ,"X":112.17%,"Y": 52.15%,"Timestamp": 7633.93
"Frame": 3877      ,"X":112.64%,"Y": 49.96%,"Timestamp": 7650.62
"Frame": 3878      ,"X":112.97%,"Y": 48.45%,"Timestamp": 7670.38
"Frame": 3879      ,"X":113.34%,"Y": 46.44%,"Timestamp": 7690.67
"Frame": 3880      ,"X":113.68%,"Y": 45.02%,"Timestamp": 7710.90
"Frame": 3881      ,"X":113.74%,"Y": 44.98%,"Timestamp": 7731.17
"Frame": 3882      ,"X":113.86%,"Y": 45.17%,"Timestamp": 7751.41
"Frame": 3883      ,"X":113.97%,"Y": 45.39%,"Timestamp": 7771.67
"Frame": 3884      ,"X":114.29%,"Y": 48.22%,"Timestamp": 7791.92
"Frame": 3884      ,"X":114.29%,"Y": 48.22%,"Timestamp": 7791.92
"Frame": 3885      ,"X":104.80%,"Y":184.06%,"Timestamp": 7812.16
"Frame": 3886      ,"X":103.31%,"Y":188.61%,"Timestamp": 7833.47
"Frame": 3887      ,"X":100.96%,"Y":208.74%,"Timestamp": 7852.63
"Frame": 3888      ,"X": 56.20%,"Y":273.29%,"Timestamp": 7872.83
"Frame": 3889      ,"X": 55.93%,"Y":273.29%,"Timestamp": 7893.13
"Frame": 3890      ,"X": 55.53%,"Y":273.29%,"Timestamp": 7913.40
"Frame": 3891      ,"X": 54.86%,"Y":266.33%,"Timestamp": 7933.66
"Frame": 3892      ,"X": 54.89%,"Y":266.78%,"Timestamp": 7953.92
"Frame": 3893      ,"X": 55.27%,"Y":268.85%,"Timestamp": 7974.17
"Frame": 3894      ,"X": 55.65%,"Y":270.57%,"Timestamp": 7994.42
"Frame": 3895      ,"X": 55.95%,"Y":272.02%,"Timestamp": 8014.67
"Frame": 3895      ,"X": 55.95%,"Y":272.02%,"Timestamp": 8014.67
"Frame": 3896      ,"X": 56.08%,"Y":273.11%,"Timestamp": 8034.91
"Frame": 3897      ,"X": 57.52%,"Y":272.08%,"Timestamp": 8055.17
"Frame": 3898      ,"X": 53.33%,"Y":262.02%,"Timestamp": 8075.41
"Frame": 3899      ,"X": 44.70%,"Y":206.16%,"Timestamp": 8095.57
"Frame": 3900      ,"X": 54.11%,"Y":148.94%,"Timestamp": 8115.88
"Frame": 3901      ,"X": 57.51%,"Y":131.08%,"Timestamp": 8136.15
"Frame": 3902      ,"X": 59.67%,"Y":116.47%,"Timestamp": 8156.41
"Frame": 3903      ,"X": 61.02%,"Y":106.49%,"Timestamp": 8176.67
"Frame": 3904      ,"X": 61.61%,"Y":102.26%,"Timestamp": 8196.91
"Frame": 3905      ,"X": 62.12%,"Y": 98.57%,"Timestamp": 8217.17
"Frame": 3906      ,"X": 62.53%,"Y": 95.05%,"Timestamp": 8237.41
"Frame": 3907      ,"X": 62.95%,"Y": 92.43%,"Timestamp": 8257.66
"Frame": 3908      ,"X": 63.34%,"Y": 90.72%,"Timestamp": 8277.92
"Frame": 3909      ,"X": 63.46%,"Y": 90.09%,"Timestamp": 8298.17
"Frame": 3910      ,"X": 63.44%,"Y": 89.54%,"Timestamp": 8318.33
"Frame": 3911      ,"X": 63.71%,"Y": 88.32%,"Timestamp": 8338.63
"Frame": 3912      ,"X": 63.87%,"Y": 88.02%,"Timestamp": 8358.90
"Frame": 3913      ,"X": 64.07%,"Y": 87.77%,"Timestamp": 8379.16
"Frame": 3914      ,"X": 64.26%,"Y": 87.61%,"Timestamp": 8399.42
"Frame": 3915      ,"X": 64.36%,"Y": 87.59%,"Timestamp": 8419.66
"Frame": 3915      ,"X": 64.36%,"Y": 87.59%,"Timestamp": 8419.66
"Frame": 3916      ,"X": 64.50%,"Y": 87.73%,"Timestamp": 8439.92
"Frame": 3917      ,"X": 64.69%,"Y": 88.02%,"Timestamp": 8460.17
"Frame": 3918      ,"X": 65.05%,"Y": 88.43%,"Timestamp": 8480.41
"Frame": 3919      ,"X": 65.43%,"Y": 88.78%,"Timestamp": 8500.67
"Frame": 3920      ,"X": 65.95%,"Y": 89.48%,"Timestamp": 8520.92
"Frame": 3921      ,"X": 66.46%,"Y": 90.39%,"Timestamp": 8541.07
"Frame": 3922      ,"X": 67.02%,"Y": 91.38%,"Timestamp": 8561.38
"Frame": 3923      ,"X": 67.49%,"Y": 92.20%,"Timestamp": 8581.65
"Frame": 3924      ,"X": 67.94%,"Y": 92.78%,"Timestamp": 8601.91
"Frame": 3925      ,"X": 68.43%,"Y": 93.37%,"Timestamp": 8622.17
"Frame": 3926      ,"X": 68.85%,"Y": 93.86%,"Timestamp": 8642.41
"Frame": 3927      ,"X": 69.23%,"Y": 94.31%,"Timestamp": 8662.66
"Frame": 3928      ,"X": 69.59%,"Y": 94.71%,"Timestamp": 8682.91
"Frame": 3929      ,"X": 69.97%,"Y": 95.14%,"Timestamp": 8703.16
"Frame": 3929      ,"X": 69.97%,"Y": 95.14%,"Timestamp": 8703.16
"Frame": 3930      ,"X": 70.15%,"Y": 95.47%,"Timestamp": 8723.42
"Frame": 3931      ,"X": 70.31%,"Y": 95.78%,"Timestamp": 8743.66
"Frame": 3932      ,"X": 70.46%,"Y": 96.09%,"Timestamp": 8763.83
"Frame": 3932      ,"X": 70.46%,"Y": 96.09%,"Timestamp": 8763.83
"Frame": 3933      ,"X": 70.60%,"Y": 96.39%,"Timestamp": 8784.12
"Frame": 3934      ,"X": 70.87%,"Y": 96.82%,"Timestamp": 8804.63
"Frame": 3935      ,"X": 71.12%,"Y": 97.19%,"Timestamp": 8824.62
